"Source: source_org","Target: target_org","Score","Status Correct"
"https://w3id.org/scholarlydata/person/brendan-fong","https://w3id.org/scholarlydata/person/calvin-fong","100.0","incorrect"
"https://w3id.org/scholarlydata/person/markus-krause","https://w3id.org/scholarlydata/person/kai-uwe-krause","-56.4","correct"
"https://w3id.org/scholarlydata/person/david-lewis","https://w3id.org/scholarlydata/person/neal-lewis","-100.0","correct"
"https://w3id.org/scholarlydata/person/simon-mille","https://w3id.org/scholarlydata/person/alain-mille","-56.4","correct"
"https://w3id.org/scholarlydata/person/harshil-parikh","https://w3id.org/scholarlydata/person/nish-parikh","-100.0","correct"
"https://w3id.org/scholarlydata/person/daxin-jiang","https://w3id.org/scholarlydata/person/xueyan-jiang","-56.4","correct"
"https://w3id.org/scholarlydata/person/claudia-lehmann","https://w3id.org/scholarlydata/person/janette-lehmann","100.0","incorrect"
"https://w3id.org/scholarlydata/person/thomas-schneider","https://w3id.org/scholarlydata/person/michael-schneider","-56.4","correct"
"https://w3id.org/scholarlydata/person/ralf-moeller","https://w3id.org/scholarlydata/person/knud-moeller","100.0","incorrect"
"https://w3id.org/scholarlydata/person/vikash-kumar","https://w3id.org/scholarlydata/person/ravi-kumar","-56.4","correct"
"https://w3id.org/scholarlydata/person/miriam-fernandez","https://w3id.org/scholarlydata/person/manuel-fernandez","-56.4","correct"
"https://w3id.org/scholarlydata/person/makotop-kato","https://w3id.org/scholarlydata/person/ayumi-kato","-100.0","correct"
"https://w3id.org/scholarlydata/person/ian-millard","https://w3id.org/scholarlydata/person/david-millard","-56.4","correct"
"https://w3id.org/scholarlydata/person/roberto-garcia","https://w3id.org/scholarlydata/person/jose-maria-garcia","-56.4","correct"
"https://w3id.org/scholarlydata/person/ed-h-chi","https://w3id.org/scholarlydata/person/yun-chi","-50.0","correct"
"https://w3id.org/scholarlydata/person/gordon-sun","https://w3id.org/scholarlydata/person/jian-tao-sun","-100.0","correct"
"https://w3id.org/scholarlydata/person/cornelia-davis","https://w3id.org/scholarlydata/person/brian-davis","0.0","incorrect"
"https://w3id.org/scholarlydata/person/hyunsun-kim","https://w3id.org/scholarlydata/person/haklae-kim","-4.2","correct"
"https://w3id.org/scholarlydata/person/gareth-jones","https://w3id.org/scholarlydata/person/marggie-jones","-100.0","correct"
"https://w3id.org/scholarlydata/person/yi-dong-shen","https://w3id.org/scholarlydata/person/dou-shen","-56.4","correct"
"https://w3id.org/scholarlydata/person/claudia-lehmann","https://w3id.org/scholarlydata/person/sune-lehmann","-56.4","correct"
"https://w3id.org/scholarlydata/person/fred-freitas","https://w3id.org/scholarlydata/person/andre-freitas","50.0","incorrect"
"https://w3id.org/scholarlydata/person/wei-hu","https://w3id.org/scholarlydata/person/xia-hu","-37.8","correct"
"https://w3id.org/scholarlydata/person/maria-smyth","https://w3id.org/scholarlydata/person/barry-smyth","-37.8","correct"
"https://w3id.org/scholarlydata/person/marggie-jones","https://w3id.org/scholarlydata/person/gareth-jones","-4.2","correct"
"https://w3id.org/scholarlydata/person/bridget-maher","https://w3id.org/scholarlydata/person/kevin-maher","-4.2","correct"
"https://w3id.org/scholarlydata/person/aixin-sun","https://w3id.org/scholarlydata/person/gordon-sun","-100.0","correct"
"https://w3id.org/scholarlydata/person/li-ding","https://w3id.org/scholarlydata/person/ying-ding","0.0","incorrect"
"https://w3id.org/scholarlydata/person/simon-castillo","https://w3id.org/scholarlydata/person/carlos-castillo","100.0","incorrect"
"https://w3id.org/scholarlydata/person/florian-wagner","https://w3id.org/scholarlydata/person/andreas-wagner","-56.4","correct"
"https://w3id.org/scholarlydata/person/ljiljana-stojanovic","https://w3id.org/scholarlydata/person/nenad-stojanovic","100.0","incorrect"
"https://w3id.org/scholarlydata/person/su-nam-kim","https://w3id.org/scholarlydata/person/hyunsun-kim","-56.4","correct"
"https://w3id.org/scholarlydata/person/nigel-r-shadbolt","https://w3id.org/scholarlydata/person/james-hendler","-56.4","correct"
"https://w3id.org/scholarlydata/person/xin-fan","https://w3id.org/scholarlydata/person/wei-fan","-37.8","correct"
"https://w3id.org/scholarlydata/person/soumen-chakrabarti","https://w3id.org/scholarlydata/person/deepayan-chakrabarti","100.0","incorrect"
"https://w3id.org/scholarlydata/person/xin-fan","https://w3id.org/scholarlydata/person/james-fan","-56.4","correct"
"https://w3id.org/scholarlydata/person/david-millard","https://w3id.org/scholarlydata/person/ian-millard","100.0","incorrect"
"https://w3id.org/scholarlydata/person/su-myeon-kim","https://w3id.org/scholarlydata/person/hyunsun-kim","100.0","incorrect"
"https://w3id.org/scholarlydata/person/stuart-charlton","https://w3id.org/scholarlydata/person/eric-charlton","-56.4","correct"
"https://w3id.org/scholarlydata/person/janette-lehmann","https://w3id.org/scholarlydata/person/franz-lehmann","-56.4","correct"
"https://w3id.org/scholarlydata/person/jodi-schneider","https://w3id.org/scholarlydata/person/thomas-schneider","0.0","incorrect"
"https://w3id.org/scholarlydata/person/kaushik-chakrabarti","https://w3id.org/scholarlydata/person/deepayan-chakrabarti","-56.4","correct"
"https://w3id.org/scholarlydata/person/anna-fensel","https://w3id.org/scholarlydata/person/dieter-fensel","0.0","incorrect"
"https://w3id.org/scholarlydata/person/helena-sofia-pinto","https://w3id.org/scholarlydata/person/alexandre-miguel-pinto","100.0","incorrect"
"https://w3id.org/scholarlydata/person/jens-lehmann","https://w3id.org/scholarlydata/person/sune-lehmann","-37.8","correct"
"https://w3id.org/scholarlydata/person/h-sofia-pinto","https://w3id.org/scholarlydata/person/alexandre-miguel-pinto","-100.0","correct"
"https://w3id.org/scholarlydata/person/pavlos-fafalios","https://w3id.org/scholarlydata/person/petros-fafalios","-4.2","correct"
"https://w3id.org/scholarlydata/person/nicolas-jay","https://w3id.org/scholarlydata/person/caroline-jay","-50.0","correct"
"https://w3id.org/scholarlydata/person/dieter-fensel","https://w3id.org/scholarlydata/person/anna-fensel","-56.4","correct"
"https://w3id.org/scholarlydata/person/jens-lehmann","https://w3id.org/scholarlydata/person/franz-lehmann","-56.4","correct"
"https://w3id.org/scholarlydata/person/james-hendler","https://w3id.org/scholarlydata/person/nigel-r-shadbolt","0.0","incorrect"
"https://w3id.org/scholarlydata/person/katrin-jordan","https://w3id.org/scholarlydata/person/patrick-jordan","-37.8","correct"
"https://w3id.org/scholarlydata/person/sandeep-pandey","https://w3id.org/scholarlydata/person/rachana-pandey","-100.0","correct"
"https://w3id.org/scholarlydata/person/yi-dong-shen","https://w3id.org/scholarlydata/person/wei-shen","-56.4","correct"
"https://w3id.org/scholarlydata/person/hema-raghavan","https://w3id.org/scholarlydata/person/prabhakar-raghavan","-50.0","correct"
"https://w3id.org/scholarlydata/person/yang-song","https://w3id.org/scholarlydata/person/ruihua-song","100.0","incorrect"
"https://w3id.org/scholarlydata/person/tao-sun","https://w3id.org/scholarlydata/person/jian-tao-sun","100.0","incorrect"
"https://w3id.org/scholarlydata/person/asuncion-gomez-perez","https://w3id.org/scholarlydata/person/jose-manuel-gomez-perez","100.0","incorrect"
"https://w3id.org/scholarlydata/person/charles-clarke","https://w3id.org/scholarlydata/person/chris-clarke","-37.8","correct"
"https://w3id.org/scholarlydata/person/amit-singh","https://w3id.org/scholarlydata/person/kapil-singh","-37.8","correct"
"https://w3id.org/scholarlydata/person/gregoris-antoniou","https://w3id.org/scholarlydata/person/ioannis-antoniou","-4.2","correct"
"https://w3id.org/scholarlydata/person/francesco-osborne","https://w3id.org/scholarlydata/person/miles-osborne","-4.2","correct"
"https://w3id.org/scholarlydata/person/ratnesh-sahay","https://w3id.org/scholarlydata/person/saurav-sahay","-100.0","correct"
"https://w3id.org/scholarlydata/person/jian-tao-sun","https://w3id.org/scholarlydata/person/tao-sun","100.0","incorrect"
"https://w3id.org/scholarlydata/person/jing-jiang","https://w3id.org/scholarlydata/person/daxin-jiang","100.0","incorrect"
"https://w3id.org/scholarlydata/person/andy-shin","https://w3id.org/scholarlydata/person/suengwon-shin","-100.0","correct"
"https://w3id.org/scholarlydata/person/claudia-lehmann","https://w3id.org/scholarlydata/person/jens-lehmann","-56.4","correct"
"https://w3id.org/scholarlydata/person/john-tang","https://w3id.org/scholarlydata/person/jie-tang","-37.8","correct"
"https://w3id.org/scholarlydata/person/yun-chi","https://w3id.org/scholarlydata/person/ed-h-chi","100.0","incorrect"
"https://w3id.org/scholarlydata/person/vania-vidal","https://w3id.org/scholarlydata/person/maria-esther-vidal","100.0","incorrect"
"https://w3id.org/scholarlydata/person/haklae-kim","https://w3id.org/scholarlydata/person/su-myeon-kim","-56.4","correct"
"https://w3id.org/scholarlydata/person/janette-lehmann","https://w3id.org/scholarlydata/person/claudia-lehmann","100.0","incorrect"
"https://w3id.org/scholarlydata/person/ramnandan-krishnamurthy","https://w3id.org/scholarlydata/person/revathy-krishnamurthy","100.0","incorrect"
"https://w3id.org/scholarlydata/person/tobias-kuhn","https://w3id.org/scholarlydata/person/werner-kuhn","-56.4","correct"
"https://w3id.org/scholarlydata/person/maria-luiza-campos","https://w3id.org/scholarlydata/person/ricardo-campos","-17.3","correct"
"https://w3id.org/scholarlydata/person/javierd-fernandez","https://w3id.org/scholarlydata/person/miriam-fernandez","-100.0","correct"
"https://w3id.org/scholarlydata/person/shuangyong-song","https://w3id.org/scholarlydata/person/fuqi-song","-56.4","correct"
"https://w3id.org/scholarlydata/person/daniel-gerber","https://w3id.org/scholarlydata/person/alexandre-gerber","-56.4","correct"
"https://w3id.org/scholarlydata/person/wook-shin-han","https://w3id.org/scholarlydata/person/dingyi-han","100.0","incorrect"
"https://w3id.org/scholarlydata/person/jie-bao","https://w3id.org/scholarlydata/person/shenghua-bao","100.0","incorrect"
"https://w3id.org/scholarlydata/person/joseph-davis","https://w3id.org/scholarlydata/person/hugh-c-davis","-56.4","correct"
"https://w3id.org/scholarlydata/person/marco-neumann","https://w3id.org/scholarlydata/person/guenter-neumann","0.0","incorrect"
"https://w3id.org/scholarlydata/person/ross-king","https://w3id.org/scholarlydata/person/irwin-king","-56.4","correct"
"https://w3id.org/scholarlydata/person/jingtian-jiang","https://w3id.org/scholarlydata/person/daxin-jiang","-56.4","correct"
"https://w3id.org/scholarlydata/person/xueyan-jiang","https://w3id.org/scholarlydata/person/xuxian-jiang","8.1","incorrect"
"https://w3id.org/scholarlydata/person/jie-tang","https://w3id.org/scholarlydata/person/john-tang","-37.8","correct"
"https://w3id.org/scholarlydata/person/jing-jiang","https://w3id.org/scholarlydata/person/xuxian-jiang","-100.0","correct"
"https://w3id.org/scholarlydata/person/dan-kifer","https://w3id.org/scholarlydata/person/michael-kifer","-56.4","correct"
"https://w3id.org/scholarlydata/person/brian-davis","https://w3id.org/scholarlydata/person/joseph-davis","100.0","incorrect"
"https://w3id.org/scholarlydata/person/carlos-rodriguez","https://w3id.org/scholarlydata/person/andrea-rodriguez","-56.4","correct"
"https://w3id.org/scholarlydata/person/rolf-stadler","https://w3id.org/scholarlydata/person/claus-stadler","-50.0","correct"
"https://w3id.org/scholarlydata/person/stefan-decker","https://w3id.org/scholarlydata/person/hendrik-decker","-56.4","correct"
"https://w3id.org/scholarlydata/person/subhabrata-sen","https://w3id.org/scholarlydata/person/prithviraj-sen","-56.4","correct"
"https://w3id.org/scholarlydata/person/thomas-neumann","https://w3id.org/scholarlydata/person/guenter-neumann","-17.3","correct"
"https://w3id.org/scholarlydata/person/yi-dong-shen","https://w3id.org/scholarlydata/person/xuehua-shen","-56.4","correct"
"https://w3id.org/scholarlydata/person/saptarshi-ghosh","https://w3id.org/scholarlydata/person/arpita-ghosh","-56.4","correct"
"https://w3id.org/scholarlydata/person/paul-grimm","https://w3id.org/scholarlydata/person/stephan-grimm","-56.4","correct"
"https://w3id.org/scholarlydata/person/alain-mille","https://w3id.org/scholarlydata/person/simon-mille","100.0","incorrect"
"https://w3id.org/scholarlydata/person/nish-parikh","https://w3id.org/scholarlydata/person/harshil-parikh","-100.0","correct"
"https://w3id.org/scholarlydata/person/kirk-martinez","https://w3id.org/scholarlydata/person/maria-vanina-martinez","-56.4","correct"
"https://w3id.org/scholarlydata/person/kapil-singh","https://w3id.org/scholarlydata/person/jatinder-singh","-56.4","correct"
"https://w3id.org/scholarlydata/person/michael-fink","https://w3id.org/scholarlydata/person/eleanor-fink","-56.4","correct"
"https://w3id.org/scholarlydata/person/naveen-kumar-sharma","https://w3id.org/scholarlydata/person/ashutosh-jagdish-sharma","-56.4","correct"
"https://w3id.org/scholarlydata/person/khoi-nguyen-tran","https://w3id.org/scholarlydata/person/thanh-tran","100.0","incorrect"
"https://w3id.org/scholarlydata/person/wei-hu","https://w3id.org/scholarlydata/person/yunhua-hu","-100.0","correct"
"https://w3id.org/scholarlydata/person/florian-wagner","https://w3id.org/scholarlydata/person/matthias-wagner","-56.4","correct"
"https://w3id.org/scholarlydata/person/geert-jan-houben","https://w3id.org/scholarlydata/person/romee-houben","-100.0","correct"
"https://w3id.org/scholarlydata/person/caroline-jay","https://w3id.org/scholarlydata/person/nicolas-jay","100.0","incorrect"
"https://w3id.org/scholarlydata/person/yue-lu","https://w3id.org/scholarlydata/person/chun-lu","-37.8","correct"
"https://w3id.org/scholarlydata/person/florian-wagner","https://w3id.org/scholarlydata/person/claudia-wagner","100.0","incorrect"
"https://w3id.org/scholarlydata/person/hak-kim","https://w3id.org/scholarlydata/person/su-myeon-kim","-56.4","correct"
"https://w3id.org/scholarlydata/person/kiril-simov","https://w3id.org/scholarlydata/person/alex-simov","-56.4","correct"
"https://w3id.org/scholarlydata/person/patrick-jordan","https://w3id.org/scholarlydata/person/katrin-jordan","100.0","incorrect"
"https://w3id.org/scholarlydata/person/dingyi-han","https://w3id.org/scholarlydata/person/jiawei-han","-56.4","correct"
"https://w3id.org/scholarlydata/person/tao-sun","https://w3id.org/scholarlydata/person/chengzheng-sun","-56.4","correct"
"https://w3id.org/scholarlydata/person/carlos-ruiz","https://w3id.org/scholarlydata/person/david-ruiz","-50.0","correct"
"https://w3id.org/scholarlydata/person/anlei-dong","https://w3id.org/scholarlydata/person/guozhu-dong","-50.0","correct"
