"Source: source_org","Target: target_org","Score","Status Correct"
"https://w3id.org/scholarlydata/person/bene-rodriguez-castro","https://w3id.org/scholarlydata/person/benedicto-rodriguez","100.0","correct"
"https://w3id.org/scholarlydata/person/danielm-herzig","https://w3id.org/scholarlydata/person/daniel-herzig","54.1","correct"
"https://w3id.org/scholarlydata/person/juanf-sequeda","https://w3id.org/scholarlydata/person/juan-f-sequeda","54.1","correct"
"https://w3id.org/scholarlydata/person/dave-lewis","https://w3id.org/scholarlydata/person/david-lewis","100.0","correct"
"https://w3id.org/scholarlydata/person/benedicto-rodriguez","https://w3id.org/scholarlydata/person/bene-rodriguez-castro","100.0","correct"
"https://w3id.org/scholarlydata/person/baris-sertkaya","https://w3id.org/scholarlydata/person/s-sertkaya","100.0","correct"
"https://w3id.org/scholarlydata/person/alejandro-a-vaisman","https://w3id.org/scholarlydata/person/alejandro-vaisman","100.0","correct"
"https://w3id.org/scholarlydata/person/fabianm-suchanek","https://w3id.org/scholarlydata/person/fabian-m-suchanek","54.1","correct"
"https://w3id.org/scholarlydata/person/john-p-mccrae","https://w3id.org/scholarlydata/person/john-mccrae","100.0","correct"
"https://w3id.org/scholarlydata/person/claudiu-s-firan","https://w3id.org/scholarlydata/person/claudiu-firan","47.9","correct"
"https://w3id.org/scholarlydata/person/craig-a-knoblock","https://w3id.org/scholarlydata/person/craig-knoblock","100.0","correct"
"https://w3id.org/scholarlydata/person/peter-wood","https://w3id.org/scholarlydata/person/p-t-wood","100.0","correct"
"https://w3id.org/scholarlydata/person/fabian-suchanek","https://w3id.org/scholarlydata/person/fabian-m-suchanek","100.0","correct"
"https://w3id.org/scholarlydata/person/ryen-w-white","https://w3id.org/scholarlydata/person/ryen-white","100.0","correct"
"https://w3id.org/scholarlydata/person/oscar-corcho","https://w3id.org/scholarlydata/person/Oscar-corcho","100.0","correct"
"https://w3id.org/scholarlydata/person/john-mccrae","https://w3id.org/scholarlydata/person/john-p-mccrae","100.0","correct"
"https://w3id.org/scholarlydata/person/alasdair-j-g-gray","https://w3id.org/scholarlydata/person/alasdair-gray","100.0","correct"
"https://w3id.org/scholarlydata/person/alasdair-gray","https://w3id.org/scholarlydata/person/alasdair-j-g-gray","100.0","correct"
"https://w3id.org/scholarlydata/person/ulrike-sattler","https://w3id.org/scholarlydata/person/uli-sattler","100.0","correct"
"https://w3id.org/scholarlydata/person/krysta-m-svore","https://w3id.org/scholarlydata/person/krysta-svore","100.0","correct"
"https://w3id.org/scholarlydata/person/helena-sofia-pinto","https://w3id.org/scholarlydata/person/h-sofia-pinto","100.0","correct"
"https://w3id.org/scholarlydata/person/pablo-mendes","https://w3id.org/scholarlydata/person/pablo-n-mendes","100.0","correct"
"https://w3id.org/scholarlydata/person/uli-sattler","https://w3id.org/scholarlydata/person/ulrike-sattler","100.0","correct"
"https://w3id.org/scholarlydata/person/h-sofia-pinto","https://w3id.org/scholarlydata/person/helena-sofia-pinto","100.0","correct"
"https://w3id.org/scholarlydata/person/birgitta-konig-ries","https://w3id.org/scholarlydata/person/birgitta-koenig-ries","100.0","correct"
"https://w3id.org/scholarlydata/person/fabian-m-suchanek","https://w3id.org/scholarlydata/person/fabianm-suchanek","54.1","correct"
"https://w3id.org/scholarlydata/person/andrea-giovanni-nuzzolese","https://w3id.org/scholarlydata/person/andrea-nuzzolese","100.0","correct"
