"Source: source_org","Target: target_org","Score","Status Correct"
"https://w3id.org/scholarlydata/person/brendan-fong","https://w3id.org/scholarlydata/person/calvin-fong","100.0","incorrect"
"https://w3id.org/scholarlydata/person/claus-stadler","https://w3id.org/scholarlydata/person/rolf-stadler","-4.2","correct"
"https://w3id.org/scholarlydata/person/mary-allen","https://w3id.org/scholarlydata/person/rachel-allen","100.0","incorrect"
"https://w3id.org/scholarlydata/person/nenad-stojanovic","https://w3id.org/scholarlydata/person/ljiljana-stojanovic","100.0","incorrect"
"https://w3id.org/scholarlydata/person/claudia-lehmann","https://w3id.org/scholarlydata/person/janette-lehmann","100.0","incorrect"
"https://w3id.org/scholarlydata/person/camille-roth","https://w3id.org/scholarlydata/person/tobias-roth","-4.2","correct"
"https://w3id.org/scholarlydata/person/ralf-moeller","https://w3id.org/scholarlydata/person/knud-moeller","100.0","incorrect"
"https://w3id.org/scholarlydata/person/maurice-rosenfeld","https://w3id.org/scholarlydata/person/roni-rosenfeld","-4.2","correct"
"https://w3id.org/scholarlydata/person/guoqian-jiang","https://w3id.org/scholarlydata/person/daxin-jiang","-4.2","correct"
"https://w3id.org/scholarlydata/person/alexandre-miguel-pinto","https://w3id.org/scholarlydata/person/helena-sofia-pinto","100.0","incorrect"
"https://w3id.org/scholarlydata/person/xuxian-jiang","https://w3id.org/scholarlydata/person/jing-jiang","100.0","incorrect"
"https://w3id.org/scholarlydata/person/hyunsun-kim","https://w3id.org/scholarlydata/person/haklae-kim","-4.2","correct"
"https://w3id.org/scholarlydata/person/xiaolin-shi","https://w3id.org/scholarlydata/person/weisong-shi","100.0","incorrect"
"https://w3id.org/scholarlydata/person/matthias-wagner","https://w3id.org/scholarlydata/person/andreas-wagner","100.0","incorrect"
"https://w3id.org/scholarlydata/person/alan-dix","https://w3id.org/scholarlydata/person/juergen-dix","-17.3","correct"
"https://w3id.org/scholarlydata/person/maria-esther-vidal","https://w3id.org/scholarlydata/person/vania-vidal","100.0","incorrect"
"https://w3id.org/scholarlydata/person/hwee-tou-ng","https://w3id.org/scholarlydata/person/vincent-ng","100.0","incorrect"
"https://w3id.org/scholarlydata/person/joseph-davis","https://w3id.org/scholarlydata/person/brian-davis","100.0","incorrect"
"https://w3id.org/scholarlydata/person/bruno-goncalves","https://w3id.org/scholarlydata/person/marcos-goncalves","100.0","incorrect"
"https://w3id.org/scholarlydata/person/marggie-jones","https://w3id.org/scholarlydata/person/gareth-jones","-4.2","correct"
"https://w3id.org/scholarlydata/person/bridget-maher","https://w3id.org/scholarlydata/person/kevin-maher","-4.2","correct"
"https://w3id.org/scholarlydata/person/kai-uwe-sattler","https://w3id.org/scholarlydata/person/uli-sattler","100.0","incorrect"
"https://w3id.org/scholarlydata/person/xia-hu","https://w3id.org/scholarlydata/person/beibei-hu","-4.2","correct"
"https://w3id.org/scholarlydata/person/blaz-fortuna","https://w3id.org/scholarlydata/person/carolina-fortuna","100.0","incorrect"
"https://w3id.org/scholarlydata/person/jatinder-singh","https://w3id.org/scholarlydata/person/amit-singh","100.0","incorrect"
"https://w3id.org/scholarlydata/person/ioannis-antoniou","https://w3id.org/scholarlydata/person/grigoris-antoniou","100.0","incorrect"
"https://w3id.org/scholarlydata/person/simon-castillo","https://w3id.org/scholarlydata/person/carlos-castillo","100.0","incorrect"
"https://w3id.org/scholarlydata/person/ljiljana-stojanovic","https://w3id.org/scholarlydata/person/nenad-stojanovic","100.0","incorrect"
"https://w3id.org/scholarlydata/person/haklae-kim","https://w3id.org/scholarlydata/person/hyunsun-kim","-4.2","correct"
"https://w3id.org/scholarlydata/person/soumen-chakrabarti","https://w3id.org/scholarlydata/person/kaushik-chakrabarti","100.0","incorrect"
"https://w3id.org/scholarlydata/person/jia-tao","https://w3id.org/scholarlydata/person/shu-tao","50.0","incorrect"
"https://w3id.org/scholarlydata/person/dou-shen","https://w3id.org/scholarlydata/person/xuehua-shen","100.0","incorrect"
"https://w3id.org/scholarlydata/person/andres-moreno","https://w3id.org/scholarlydata/person/yamir-moreno","-4.2","correct"
"https://w3id.org/scholarlydata/person/chun-lu","https://w3id.org/scholarlydata/person/yue-lu","100.0","incorrect"
"https://w3id.org/scholarlydata/person/soumen-chakrabarti","https://w3id.org/scholarlydata/person/deepayan-chakrabarti","100.0","incorrect"
"https://w3id.org/scholarlydata/person/andre-freitas","https://w3id.org/scholarlydata/person/fred-freitas","-4.2","correct"
"https://w3id.org/scholarlydata/person/miguel-iglesias","https://w3id.org/scholarlydata/person/carlos-a-iglesias","100.0","incorrect"
"https://w3id.org/scholarlydata/person/david-millard","https://w3id.org/scholarlydata/person/ian-millard","100.0","incorrect"
"https://w3id.org/scholarlydata/person/su-myeon-kim","https://w3id.org/scholarlydata/person/hyunsun-kim","100.0","incorrect"
"https://w3id.org/scholarlydata/person/emilia-mendes","https://w3id.org/scholarlydata/person/pablo-mendes","100.0","incorrect"
"https://w3id.org/scholarlydata/person/danilo-croce","https://w3id.org/scholarlydata/person/vincenzo-croce","-4.2","correct"
"https://w3id.org/scholarlydata/person/guillermo-palma","https://w3id.org/scholarlydata/person/raul-palma","100.0","incorrect"
"https://w3id.org/scholarlydata/person/alexandre-gerber","https://w3id.org/scholarlydata/person/daniel-gerber","100.0","incorrect"
"https://w3id.org/scholarlydata/person/helena-sofia-pinto","https://w3id.org/scholarlydata/person/alexandre-miguel-pinto","100.0","incorrect"
"https://w3id.org/scholarlydata/person/juan-a-recio-garcia","https://w3id.org/scholarlydata/person/roberto-garcia","-25.1","correct"
"https://w3id.org/scholarlydata/person/dave-lewis","https://w3id.org/scholarlydata/person/neal-lewis","100.0","incorrect"
"https://w3id.org/scholarlydata/person/pavlos-fafalios","https://w3id.org/scholarlydata/person/petros-fafalios","-4.2","correct"
"https://w3id.org/scholarlydata/person/dou-shen","https://w3id.org/scholarlydata/person/yi-dong-shen","-17.3","correct"
"https://w3id.org/scholarlydata/person/yang-song","https://w3id.org/scholarlydata/person/shuangyong-song","100.0","incorrect"
"https://w3id.org/scholarlydata/person/amit-singh","https://w3id.org/scholarlydata/person/jatinder-singh","100.0","incorrect"
"https://w3id.org/scholarlydata/person/hak-kim","https://w3id.org/scholarlydata/person/su-nam-kim","-17.3","correct"
"https://w3id.org/scholarlydata/person/guoqian-jiang","https://w3id.org/scholarlydata/person/xuxian-jiang","-4.2","correct"
"https://w3id.org/scholarlydata/person/su-myeon-kim","https://w3id.org/scholarlydata/person/haklae-kim","-17.3","correct"
"https://w3id.org/scholarlydata/person/deepayan-chakrabarti","https://w3id.org/scholarlydata/person/kaushik-chakrabarti","100.0","incorrect"
"https://w3id.org/scholarlydata/person/yang-song","https://w3id.org/scholarlydata/person/ruihua-song","100.0","incorrect"
"https://w3id.org/scholarlydata/person/weisong-shi","https://w3id.org/scholarlydata/person/shuming-shi","100.0","incorrect"
"https://w3id.org/scholarlydata/person/tao-sun","https://w3id.org/scholarlydata/person/jian-tao-sun","100.0","incorrect"
"https://w3id.org/scholarlydata/person/wook-shin-han","https://w3id.org/scholarlydata/person/jiawei-han","100.0","incorrect"
"https://w3id.org/scholarlydata/person/stephan-grimm","https://w3id.org/scholarlydata/person/ruediger-grimm","-4.2","correct"
"https://w3id.org/scholarlydata/person/ruihua-song","https://w3id.org/scholarlydata/person/fuqi-song","-4.2","correct"
"https://w3id.org/scholarlydata/person/richard-taylor","https://w3id.org/scholarlydata/person/kerry-taylor","-4.2","correct"
"https://w3id.org/scholarlydata/person/alexandre-miguel-pinto","https://w3id.org/scholarlydata/person/h-sofia-pinto","-25.1","correct"
"https://w3id.org/scholarlydata/person/asuncion-gomez-perez","https://w3id.org/scholarlydata/person/jose-manuel-gomez-perez","100.0","incorrect"
"https://w3id.org/scholarlydata/person/antonis-bikakis","https://w3id.org/scholarlydata/person/nikos-bikakis","-4.2","correct"
"https://w3id.org/scholarlydata/person/oscar-diaz","https://w3id.org/scholarlydata/person/fernando-diaz","100.0","incorrect"
"https://w3id.org/scholarlydata/person/silver-oliver","https://w3id.org/scholarlydata/person/nuria-oliver","100.0","incorrect"
"https://w3id.org/scholarlydata/person/kevin-maher","https://w3id.org/scholarlydata/person/bridget-maher","-4.2","correct"
"https://w3id.org/scholarlydata/person/parag-joshi","https://w3id.org/scholarlydata/person/amit-joshi","100.0","incorrect"
"https://w3id.org/scholarlydata/person/francesco-osborne","https://w3id.org/scholarlydata/person/miles-osborne","-4.2","correct"
"https://w3id.org/scholarlydata/person/ruihua-song","https://w3id.org/scholarlydata/person/yang-song","100.0","incorrect"
"https://w3id.org/scholarlydata/person/jian-tao-sun","https://w3id.org/scholarlydata/person/tao-sun","100.0","incorrect"
"https://w3id.org/scholarlydata/person/jing-jiang","https://w3id.org/scholarlydata/person/daxin-jiang","100.0","incorrect"
"https://w3id.org/scholarlydata/person/roberto-garcia","https://w3id.org/scholarlydata/person/juan-a-recio-garcia","-25.1","correct"
"https://w3id.org/scholarlydata/person/guoqian-jiang","https://w3id.org/scholarlydata/person/xueyan-jiang","-4.2","correct"
"https://w3id.org/scholarlydata/person/bernhard-bauer","https://w3id.org/scholarlydata/person/matthias-bauer","-4.2","correct"
