284,https://w3id.org/scholarlydata/person/ashish-goel,https://w3id.org/scholarlydata/person/sharad-goel,0
428,https://w3id.org/scholarlydata/person/franz-lehmann,https://w3id.org/scholarlydata/person/claudia-lehmann,0
517,https://w3id.org/scholarlydata/person/giuseppe-rizzo1,https://w3id.org/scholarlydata/person/giuseppe-rizzo,0
593,https://w3id.org/scholarlydata/person/suengwon-shin,https://w3id.org/scholarlydata/person/andy-shin,0
628,https://w3id.org/scholarlydata/person/ljiljana-stojanovic,https://w3id.org/scholarlydata/person/nenad-stojanovic,0
477,https://w3id.org/scholarlydata/person/andres-moreno,https://w3id.org/scholarlydata/person/yamir-moreno,0
615,https://w3id.org/scholarlydata/person/ruihua-song,https://w3id.org/scholarlydata/person/fuqi-song,0
466,https://w3id.org/scholarlydata/person/felix-michel,https://w3id.org/scholarlydata/person/vincent-michel,0
268,https://w3id.org/scholarlydata/person/fred-freitas,https://w3id.org/scholarlydata/person/andre-freitas,0
465,https://w3id.org/scholarlydata/person/takis-metaxas,https://w3id.org/scholarlydata/person/panagiotis-metaxas,0
128,https://w3id.org/scholarlydata/person/fabianm-suchanek,https://w3id.org/scholarlydata/person/fabian-m-suchanek,1
585,https://w3id.org/scholarlydata/person/yi-dong-shen,https://w3id.org/scholarlydata/person/xuehua-shen,0
136,https://w3id.org/scholarlydata/person/jurgen-umbrich,https://w3id.org/scholarlydata/person/juergen-umbrich,1
694,https://w3id.org/scholarlydata/person/florian-wagner,https://w3id.org/scholarlydata/person/andreas-wagner,0
94,https://w3id.org/scholarlydata/person/h-sofia-pinto,https://w3id.org/scholarlydata/person/helena-sofia-pinto,1
587,https://w3id.org/scholarlydata/person/shuming-shi,https://w3id.org/scholarlydata/person/xiaolin-shi,0
539,https://w3id.org/scholarlydata/person/michael-schneider,https://w3id.org/scholarlydata/person/thomas-schneider,0
300,https://w3id.org/scholarlydata/person/paul-grimm,https://w3id.org/scholarlydata/person/stephan-grimm,0
397,https://w3id.org/scholarlydata/person/su-nam-kim,https://w3id.org/scholarlydata/person/haklae-kim,0
458,https://w3id.org/scholarlydata/person/kirk-martinez,https://w3id.org/scholarlydata/person/maria-vanina-martinez,0
594,https://w3id.org/scholarlydata/person/alex-simov,https://w3id.org/scholarlydata/person/kiril-simov,0
154,https://w3id.org/scholarlydata/person/rachel-allen,https://w3id.org/scholarlydata/person/mary-allen,0
119,https://w3id.org/scholarlydata/person/l-venkata-subramaniam,https://w3id.org/scholarlydata/person/l-v-subramaniam,1
623,https://w3id.org/scholarlydata/person/yang-song,https://w3id.org/scholarlydata/person/shuangyong-song,0
619,https://w3id.org/scholarlydata/person/shuangyong-song,https://w3id.org/scholarlydata/person/ruihua-song,0
99,https://w3id.org/scholarlydata/person/raphael-m-reischuk,https://w3id.org/scholarlydata/person/raphaelm-reischuk,1
36,https://w3id.org/scholarlydata/person/daniele-dellaglio,https://w3id.org/scholarlydata/person/aglio,1
410,https://w3id.org/scholarlydata/person/ramnandan-krishnamurthy,https://w3id.org/scholarlydata/person/revathy-krishnamurthy,0
544,https://w3id.org/scholarlydata/person/thomas-schneider,https://w3id.org/scholarlydata/person/michael-schneider,0
69,https://w3id.org/scholarlydata/person/ryan-n-lichtenwalter,https://w3id.org/scholarlydata/person/ryann-lichtenwalter,1
260,https://w3id.org/scholarlydata/person/blaz-fortuna,https://w3id.org/scholarlydata/person/carolina-fortuna,0
297,https://w3id.org/scholarlydata/person/christian-gottron,https://w3id.org/scholarlydata/person/thomas-gottron,0
349,https://w3id.org/scholarlydata/person/jing-jiang,https://w3id.org/scholarlydata/person/guoqian-jiang,0
474,https://w3id.org/scholarlydata/person/ralf-moeller,https://w3id.org/scholarlydata/person/knud-moeller,0
440,https://w3id.org/scholarlydata/person/sune-lehmann,https://w3id.org/scholarlydata/person/claudia-lehmann,0
266,https://w3id.org/scholarlydata/person/andre-freitas,https://w3id.org/scholarlydata/person/fred-freitas,0
337,https://w3id.org/scholarlydata/person/nicolas-jay,https://w3id.org/scholarlydata/person/caroline-jay,0
533,https://w3id.org/scholarlydata/person/ulrike-sattler,https://w3id.org/scholarlydata/person/kai-uwe-sattler,0
354,https://w3id.org/scholarlydata/person/jingtian-jiang,https://w3id.org/scholarlydata/person/guoqian-jiang,0
